548,Pro: - Contra: E foarte slab trebuie tinut foarte aproape de gura Nu recomand pentru streaming (twitch youtube) Altele: E posibil sa fie ok pt home karaoke,0
562,Pro: este bunicel Contra: bazaie infernal si nu stiu dece !! si un prieten are acelasi microfon dar al lui nu bazaie !!! sa imi explice caeva cum sa fac !!,0
563,Contra: Nu imi merge pe laptop nu mai aud sonor cand il conectez,0
602,Pro: Raceste Contra: E zgomotos Altele: La inceput a mers bine dar dupa o luna a inceput sa scoate un zgomot un ticait foarte enervant Nu tot timpul dar destul de des Ideea era sa fac laptopul mai silentios si nu invers,0
606,Pro: Pro: -Design slim; -Silentios; Contra: Contra: -In specificatie se specifica faptul ca intra un laptop de maxim 15 6 dar am incercat sa pun un HP 8560W care iese din gabarit -Nu raceste ! Ventilatorul sufla aer dar acesta este aproape nesesizabil -Debitul de aer este mult prea mic pentru a raci un laptop Altele: Nu recomand cumpararea acestui produs doar daca sunteti in cautarea unui stand pentru laptop,0
615,Pro: Nu face banii Am gaurele pe spate laptop degeaba temperaturile isesizabile,0
643,Pro: *Silentioasa *Fire lungi Contra: *Este foarte slaba Am un AMD FX 8320 Vishera (3 5ghz) o placa video nvidia gtx650ti oc 2gb hdd de 500gb de la toshiba si dupa un an de folosinta a cedat Dupa vreo 6-7 luni am inceput sa primesc rarut freez-uri care durau cate 1-2 minute iar de curand a inceput sa nu mai poata alimenta HDD-ul Imi repornea constant HDD-ul imediat dupa pornire (de 5-10ori/minut) Altele: Recomand sursa daca o achizitionati pentru un PC mai slabut eventual intel,0
653,Contra: spatele plasa aceea pe unde evacueaza aerul cald este un pic cam slab bine nu cred ar fi o problema k doar nu dai cu ciocanul in el dar ceea ce ma supara mai tare : sursa are un bazait in boxele alimentate prin usb ceea ce nu cred k e bine poate ar trebuii sa o inlociesc,0
827,Pro: Nu am din pacate Contra: Panoul din lateral nu este ca in poza de abia poti vedea ce este inauntru in unitate pe langa asta panoul l-am primit tot zgâriat Unele suruburi se învârt in gol sursa are un mic joc din această cauza Ventilatorul care era inclus nu functioneaza Altele:,0
876,Pro: vine pe stick usb Contra: microsoft microsoft microsoft - politica microsoft este sa faca calculatorul tau ce vor ei nu ce vrei tu Altele: mie nu mi l-as instala niciodata,0
902,Pro: momentan nu am Contra: parent nu se instaleaza corect pe un ssd samsung la primul restart de la instalare sustine ca un fisier nu este corpus si o tine asa indiferent daca l-am reinstalat pe alt drive aceeasi problema,0
903,Pro: Aveam nevoie in munca ce o efectuez de pro 64 nu am sa intru in detalii Este exact ce imi trebuia Contra: Un pret mult prea mare Eu nu vad justificarea pretului insa daca esti obligat cum sunt eu sa stau in Windows - nu prea vad ce poti face,0
966,Pro: - Simpatic ca design - Saculet + Cablu MicroUSB - Compatibil cu HDD de laptop (2 5) Contra: - Nu este prea calitativ (La instalare mi s-a rupt un pin l-am rezolvat personal nu m-am mai obosit sa-l duc in garantie) Altele: Este un produs foarte ieftin de aceea nu va asteptati la o calitate prea buna din partea acestuia,0
1019,Contra: Are lag la comenzi Anterior am avut Saitek X56 si nu se compara cu el Este greu de controat in combat Nu-mi pare rau ca am achizitionat dar pe viitor nu o sa mai cumpar asa ceva,0
1028,Pro: Face ce zice adica nimic interesant Contra: S-a stricat vechiul Plantroniocs PLT M90 si am cumparat prezentul PLT ML15 Un aparat care vrea sa compenseze castile ieftine Sunt dezamagit de el Nu transmite decat apeluri nu si mesajele audio M-am obisnuit sa stiu cat mai are acumulatorul sa aud cand primesc ceva mesaje pe messenger sau alte aplicatii sa pot auzi doar eu informatiile de pe Maps (cand altii dorm in masina de exemplu) Altele: Nu il pot returna dar tare as face-o,0
1091,Contra: Calitatea este cea mai low posibila Plasticul este unul dur lucios de cea mai prosta calitate si textura Ledurile de CapsLock si NumLock se sting singure dupa cateva secunde de la apasarea tastelor Dupa ce ramane nemiscat o scurta perioada mouse-ul are un lag de o secunda absolut de neinteles La pretul acesta este cea mai josnica escrocherie pe care am vazut-o promovata de vre-o firma cu echipamentele produse Nu voi mai cumpara in viata mea produse Dell !!,0
1102,Pro: - Plug&play - Cat de cat estetica - Pret bun Contra: Mouseul are senzorul langa margine si nu pe centru Pare banal dar oricine a mai folosit un mouse daca vrea sa dea in dreapta de mouse ii fuge in sus Daca da in stanga ii fuge in jos Altele: Daca dupa ce te obisnuiesti sa folosesti mouseul vrei sa nu mai poti folosi orice alt mouse e produsul perfect,0
1106,Pro: Design ok al tastaturii foarte compacta dar fara taste lipsa si un key feel acceptabil Contra: Raza de actiune incredibil de proasta Am cumparat-o pt un meeting room si s-a dovedit complet inutila; nu functioneaza la mai mult de 1m distanta de receiver Altele: Desi am laudat design-ul tastaturii este din pacate facuta dintr-un plastic foarte ieftin si flexeaza foarte usor dar asta sa zicem ca nu e o problema atat de mare daca o tii pe birou si daca iei in considerare si pretul,0
1125,Contra: După un an și jumătate a murit pentru totdeauna! Nu recomand!,0
1134,Pro: - nu am Contra: - foarte slab pentru cei 2100W - totul e marketing - foarte greu si anevoios de umblat cu el - nu trage scamele din covoare - etc etc,0
1174,Pro: Primele zile perifericile si-au facut treaba Contra: Dupa cam o saptamana de folosire culoarea de pe mouse (unde tineam degetele) s-a dus Castile le-am folosit ceva timp apoi le-am luat la tara cu mine o saptamana si cand am venit acasa nu se mai auzea microfonul iar dupa ceva timp nu se mai auzea nici casca stanga Tastatura a rezistat ceva (am dat regeuri ) dar culoarea de pe taste s-a cam dus Mousepadul ce mai este bun dar pacat ca e mic,0
1177,Pro: -viteze mari Contra: Am fost foarte multumit de vitezele cardului insa de curand a crapat in telefon (initial eroare la scriere apoi nu mai aparea in telefon) Am garantie la el si o sa trebuiasca sa il trimit la service insa am pierdut datele de pe card,0
1179,Pro: - ieftin Contra: - s-a stricat după 3 săptămâni de utilizare nu îl mai pot accesa/formata,0
1193,Pro: Viteze bune de transfer Relativ ieftin Contra: Dupa doua luni de folosire intr-un Samsung Galaxy Ace2 brusc nu este detectat si nu se poate formata A fost schimbat dar la urmatorul aceeasi problema dupa aprox ~2luni,0
1242,Contra: Cu windows 10 nu se prea impaca ramane cu spike`uri de 100% si response time peste 400ms destul de mult timp atat in jocuri cat si cu alte aplicatii Momentan regret ca l-am achizitionat dar o sa-i mai dau o sansa cu windows 8,0
1319,Contra: L-am cumpărat astăzi Frumos dar ajung cu el acasă și ghici: cu o defecțiune serioasă va trebui înlocuit Aștept reacția PC Garage sunt curios cât va dura,0
1328,Pro: Foarte puternic Contra: S-a spart bolul de sticla dupa o luna in timp ce il spălăm,0
1361,Pro: Eventual pretul Contra: Se strica foarte repede se deconecteaza des S-a ros cauciucul de pe el si s-a rupt Pe scurt nu recomand acest gamepad,0
1370,Pro: Contra: Nu iti dai seama cand e incarcata bateria si dupa doua zile la incarcat nu a tinut mai mult de 3 ore de folosinta are momente in timpul jocului cnad reseteaza si pentru 4-5 secunde nu functioneaza si lam incercat in fifa 19 si nu merge joisticul(de exemplu apas sa merg in jos si o ia in sens opus) Daca vrei sa-ti cumperi pentru pc recomand gampedul de la Xbox One Altele:,0
1421,Pro: Se conecteaza si cam atat Contra: Per total este oribil driverele sunt de negasit pe site-ul lor controllere de ps4 stau conectate o perioada apoi au un input lag groaznic nu te poti juca cu el Am incercat cu mai multe deci nu e controllerul meu de vina Uneori se deconecteaza total incercat pe mai multe porturi USB Altele: Nu cumparati asa ceva este foarte enervant si prost,0
1428,Pro: Nimic Contra: Semnalul se pierde la 2m in linie dreapta fără niciun fel de obstacol,0
1435,Pro: Da semnal bluetooth Contra: Raza de actiune fiabila pentru controllere s a dispozitive este incredibil de mica undeva la 1-2m Foarte sensibil la orice obstuctie intre el si dispozitiv Altele: Nu recomand de 2-3 ori mai slab comparativ cu orice bluetooth integrat pe telefon / laptop pretul e mult prea mare pentru ce ofera,0
1438,Contra: o prostie de placa instabila suportul ptr memorii ram e varza am nisye memorii Adata la 3000 mhz care functioneaza la doar 2666 daca maresti spre 3000 iei blue screen la atasarea unei placi de wifi primesti blue screen updateul de bios de la agesa 1 0 0 4 lipseste ceace la gigabyte e de mult iesit este pentru prima data dupa multi ani cand cumpar ceva sub brandul asrock si asa ca m-am lamurit este de rahat mi-am luat un gigabyte si toate problemele me de instabilitate au disparut,0
1455,Contra: pierde semnalul cu satelitul,0
1482,Pro: nimic Contra: Am încercat să folosesc acest încărcător wireless la S7 S7 edge și S20 împreună cu un alimentator fast charge tot Samsung nimic încarcă wireless normal nu încarcă fast charge Am încercat cu mai multe încărcătoare Samsung Promate și Anker Aceeași poveste Cred că o să-l returnez Altele: Nu recomand Sunt mult mai mulțumit de încărcătoarele wireless Anker funcționează fast wireless charge cu aproape orice încărcător,0
1491,Pro: nu arata ca si calitate cu cel din poza produsului Contra: materialul e foarte prost glisarea scaunului e foarte greoaie parca pune piedica nici nu inteleg de ce,0
1504,Contra: Nu funcționează Netflix,0
1535,Pro: Mouse-ul functioneaza f bine este silentios sunt multumit Contra: De ce nu sunt multumit este faptul ca puteam sa l cumpar resigilat cu 15 lei mai putin dar am optat pt unul nou Insa mi a fost livrat unul folosit Probabil ei s au bazat pe faptul ca doar nu o sa platesc 25 lei pt transport la un produs de 45 de lei Degeaba romanul tot roman ramane Altele: Produsul a fost comandat marti seara si a fost livrat joi deci se misca repede,0
1538,Pro: Exteriorul arata foarte bine si e confortabil in palma Contra: Se opreste spontan dupa porneste si tot la fel Altele: Nu recomand acest mouse are stilul foarte atragator dar performanta lasa de dorit Are doar o singura baterie(AAA) pe care ti-o ofera inclusa in cutie(m-a tinut vreo 3-4 zile) am cumparat o baterie Duracel crezand ca e vina bateriei dar dupa 2 zile a inceput sa se opreasca spontan la fel In cncluzie mouse-ul arata bine dar e foarte rau Nu recomand,0
1550,Pro: Doar click-urile sunt bune la el si forma Contra: Senzor ff slab avand in vedere ca este logitech si are 800dpi comparatic cu un hama care il am la 19 lei si care se misca mai bine sau Acme Nici in desktop uz normal nu-l pot folosii deoarece agata si sare rau senzorul Altele: La banii acestia sunt alti mousi care au u nsenzor mai bun si cand spun asta ma refer in a-ti face treaba in navigare internet desktop office etc,0
1585,Pro: Nu prea am Contra: Inaintea lui am folosit Sika Remover am zis sa-l incerc si pe acesta fiind mai mare cantitatea fiind un  produs profesional Am fost foarte dezamagit Altele: Nu recomand !,0
1624,Pro: Silentios Contra: Testat pe un i5 4460 care sta in 40º cu stock absolut nici o schimbare cu acest cooler Altele: Returnat MULTUMESC PC GARAGE pentru profesionalism,0
1636,Contra: Nu recomand acest cooler in defavoarea cooler ului cu care vine procesorul Altele: Orientați-va spre alt produs deoarece nu oferă un avantaj real,0
1650,Pro: Are o lumina Rosie draguta Contra: Oribil Este prea mare pentru placa mea de baza este foarte galagios si CPU-ul Ajunge la 100c in jocuri vechi,0
1703,Pro: Se aude tare Contra: Fata de cel vechi nu au aschumbat nimic Aceeasi putere aceeeasi cutie pentru subwoofer si aceiasi sateliti doar cu o singura cale,0
1726,Pro: arata bine si pare de calitate ca si material Contra: ca e pe minim sau pe maxim tot la fel merge iar coolerele de pe carcasa sunt toate thermaltake nu china posibil sa fie al meu defect de fabrica dar in orice caz sunt dezamagit ! Altele: nimic,0
1728,Pro: Arata bine Controleaza 5 ventilatoare Contra: Pur si simplu abia daca schimba turatia ventilatoarelor intre minim si maxim Altele: Nu recomand! L-am luat pentru ca detin o carcasa Fractal Design R4 pe care am pus 5 vent iar vechiul Scythe Kaze Q avea butoane iesite in relief si nu s-ar mai fi inchis usa carcasei,0
1779,Contra: Mi-a fost recomandat de catre un specialist PC garage iar dupa ce l-am achizitionat am vazut ca nu este compatibil cu laptopul Imi da BDOS mereu daca il folosesc Nici nu il pot returna deoarece l-am ridicat de la sediu Nu voi mai cumpara nimic de pe PCgarage am mai avut probleme cu laptopul si cu o baterie externa,0
1815,Pro: Este rapid si are racire buna Contra: Cand sunt in Idle si deschid 1 program gen Excel/Word se aude un sunet ciudat Sunetul se aude si cand aprind PC-ul M a scos din sarite acest sunet a trebuit sa iau componenta cu componenta ca sa depistez sursa sunetului Se aude si cu carcasa inchisa prin casti Va atasez un link sa vedeti cum face: https://streamable com/i52sn,0
1830,Contra: Am o problema am achizitionat hdd acesta impreuna cu un sistem ce includea si un ssd Pe ssd am instalat windows 7 si merge perfect insa hdd-ul nu il pot accesa imi apare in device manager insa cand ii dau intizializare primesc eroarea data error (cyclick redundancy check) Ca urmare nu pot aloca spatiul deloc A mai avut cineva problema asta? Este din cauza hdd-ului sau gresesc eu undeva?,0
1836,Pro: Viteza foarte buna de scriere si citire Nu face galagie decat cand e folarte intens utilizat Contra: Din pacate a ajuns la mine gata stricat Incerc sa il formatez si surpriza!!Format faild!!! Dupa restart nu mai buta sistemul de operare de pe ssd Am incercat sa pun windowsul direct pe hard dar degeaba nu reusesc nici cum Altele: Concluzia :Ghinion!!! daca ai nolroc sa prinzi unul ok atunci e aur Mai incearca odata!!!,0
1839,Pro: Ieftin Contra: Nu recomand la mine a crăpat după 4 luni modelul acesta Altele: Mai bine mergeți pe seagate,0
1886,Pro: Comfortabilitate foarte foarte buna Contra: Sunet foarte incet Altele: Castile erau foarte bune daca se auzeau umpic mai tare asa trebuie sa le modific eu Hz din playback,0
1926,Pro: Solida Se simte premium RGB superb Contra: Sunetul e oribil știu ca e o tastatura mecanica dar pe langa sunetul ala clicky se aud arcurile foarte foarte tare Se produce si un efect se ecou destul de enervant Am testat multe tastaturi in range-ul asta de preț dar sunetul era mult superior O sa o păstrez dar sincer sunt destul de dezamăgit Altele: Nimic,0
1935,Contra: Un monitor execrabil Practic inutilizabil Pe fundal negru ecranul e impanzit de nori albi si lumini albe iar cel mai deranjant este ca pe fundal alb sau colorat deschis pe ambele parti laterale ies in evidenta doua lumini albe iar in jurul acestora sunt umbre pana spre mijlocul ecranului Este extrem de deranjant si doar sa navighezi pe internet sa nu mai vorbim de editat poze Am atasat si o poza sa vedeti cam cum se vede Bani aruncati pe fereastra,0
2037,Contra: Foarte mica viteza de scriere - sub 2MB/s prin USB 3 0 cu driverele instalate si sub 500KB/s prin USB 2 0 Poate am primit un exemplar defect poate sunt asa toate Nota 1,0
2049,Pro: estetic arata foarte bine merge fluent un 4k dupa el un pret accesibil ! Contra: scrie foarte foarte greu pe el !!!! foarte foarte foarte greu nu copiaza fluent are variatii mari nu recomand unui prieten defapt nu il recomand nimanui,0
2354,Pro: A rezistat 4 luni la folosirea intensiva la jocuri dar am ajuns sa o trimit in garantie pentru nu mai functiona Contra: Nu recomand pentru gaming deloc este o pierdere aiurea de bani,0
2372,Pro: -Nu face nimic special fata de alt volan Contra: -Butoanele au un mic joc -Are doar 180 de grade -Pedalierul nu are aderenta aluneca pe parchet -Pedalele de la schimbator sunt putin prea galagioase si au un feeling diferit unul fata de celalalt -Dupa aprox 1 saptamana pedalele s-au defectat nu recunoaste cand frana cand acceleratia si uneori le detecteaza ca apasate la maxim,0
2378,Pro: nimic Contra: Mai puneti ceva banuti si luatva Phoebus Solo Altele: Am Phoebus Solo si am avut probleme minore cu ea si cum se zice daca te mananca tre sa te scarpini Am cumparat si Blaster Z crezand ca e mai buna ca Phoebus dar nu este nici nu se apropie!Cu Blaster Z parca as avea dopuri in urechi nu are sound stage Recomand review-ul lui Yes Tech City la acesta placa si o sa imi dati dreptate Am incercat pe pielea mea si da Phoebus este mult peste o recomand Nu cumparati!,0
2380,Pro: -7 1 -aplicatia este foarte buna -pozitionare audio buna Contra: -am casti Razer Tiamat 7 1 si se aud execrabil parca-i o placa de sunet onboard(aceleasi casti pe un Creative 5 1 Suround Pro imi sparg capul de bass si putere) -pret exorbitant pentru ce ofera tipic Asus Altele: - Din cate am citi pe internet placa de sunet are amplificator doar pe Front (L-R) asta inseamna ca pe niste casti stereo s-ar auzi mult mai bine eu nu am putut testa asta deci poate fi adevarat,0
2387,Pro: - sunet puternic Contra: Oribil produs de achizitionat doar daca aveti nervi puternici - se strica in cateva zile nu sta fix in portul USB trebuie miscat ca sa sa se auda in ambele casti Dupa cateva zile s-a stricat de tot Am mai citit comentarii in care multi aveau aceeasi problema am zis ca nu am de pierdut decat vreo 30 de lei insa mi-am facut numai nervi Rusine PC Garage ar trebui sa retrageti urgent acest cacat (ca dispozitiv nu il pot numi) de la comercializare,0
2400,Pro: cheap Contra: a inghetat pe parbriz azi la viscol cu real feeling -22 grade pe 27 februarie 2018 desi am respectat proportia,0
2435,Pro: nimic Contra: TOT un mousepad super prost pentru csgo din toate punctele de vedere mic alunecos instabil Altele: -,0
2465,Pro: Este ok ca pret si dimensiuni Contra: nu are un airflow bun Vine cu prea putine suruburi si trb sa cumperi suruburi pentru placa de baza si psu,0
2492,Pro: Filtru praf detasabil Leduri Contra: Cable management foarte slab Lipsa filtru de praf sursa Nu are prinderi pt hdd Altele: Nu o recomand nici pentru un sistem miniatx,0
2502,Contra: f inghesuita mai ales ca a fost luata in calcul pt a folosi si un sistem de racire lichid care nu a incaput iar tabla neotelita se indoaie f usor trebuie umblat cu atentie cu ea,0
2580,Pro: -pare a fi un sistem de operare relativ decent Contra: - prea multe servicii in background de care chiar nu ai nevoie - daca achizionezi acest sistem de operare la pachet cu un PC nou si nu le ceri in mod expres sa iti instaleze ei OS-ul o sa iti arunce doar pachetul de Windows 10 in coletul cu care vine noul PC,0
2640,Pro: este bun dar nu cum ma asteptam Contra: Comparativ cu alt produs de pe piata acesta a rezistat pe parbriz maxim 2 saptamani in conditiile in care cu ultimul produs dat pe parbriz acela ma tinuse cam 5-6 luni Bineinteles folosit pe ploaie spalatorie etc,0
2678,Pro: Nimic Un rack banal Contra: Nu are nici un sistem de prindere Capacele se imbina unul cu altul Daca il scapi jos se imprastie,0
2713,Contra: Nu știu cum îi dați uni 5 steleTemperatura pe mod auto nu se poate regla Este setat pe 25 grade de fabricant echivalentul a 22 grade reale Pe modul sleep nu face absolut nimic Nu are ce căuta într-o cameră unde vrei sa dormi face destul zgomot și pe prima treaptă a fanului,0
2720,Pro: Miroase frumos Contra: Nu curata mai bine decat alcoolul izopropilc care costa 10 RON/1l Compozitia este necunoscuta si nu este mentionata pe cutie Altele: Un produs care nu este superior alcoolului izopropilic Bani aruncati pe fereastra,0
2741,Contra: Nu se potriveste cu Frostflow 120L Iar poza pe de site nu are vreo legatura cu ce am primit Am calculatorul blocat in bucati si intarziat cu o zi Sunt tare dezamagit de PC Garage Pana acum am achizitionat exclusiv de la voi si treaba asta m-a determinat sa ma descurc cu alti furnizori,0
2788,Pro: 1 Este wireless Contra: 1 Usb-ul este de foarte proasta calitate 2 Se blockeaza din cand in cand(bacteria este noua) 3 Pentru gaming luativa cu cablu!,0
2789,Pro: - pretul Contra: - nu are layout ca in poza (backslash nu e deasupra enter-ului) - se apropie mai mult de layout UK - tastele nu sunt la intaltimi egale - piciorusele de ridicare nu sunt la aceeasi inaltime (tastatura sta un pic inclinata) Altele: Speram mai mult chiar si de la banii astia Data viitoare o sa-mi cumpar un Microsoft 600 sau un Logitech K120 unde nu au cum sa apara problemele mentionate,0
2797,Contra: Am cumparat acest produs si bineinteles ca burner max nu merge pe el Altele: Puteti pune va rog o poza in care sa arate ca burner max este enabled pe acest produs deoarece poza d-voastra arata alta serie,0
2825,Pro: Sensorul este foarte bun Contra: In schimb grip ul este inconfortabil si imi transpira mana usor pe el Altele: pe click ul din dreapta se stange mizerie care inainte la fostul mouse rival 300 nu avea probleme,0
2887,Contra: A venit cu defectiunea de a se deconecta atunci cand este miscat foarte putin! Nu recomand!,0
2894,Pro: Pare un design frumos minimalist Contra: Fir foarte scurt; imediat ce l-am comandat l-am și returnat din acest motiv (nici nu cred că avea 15 cm) Altele: Nu l-am folosit fiindcă l-am returnat imediat datorită firului foarte scurt așa că nu mă pot pronunța,0
2917,Pro: Ieftin mai rapid decat vechiul hard (evident) Contra: Mi-a murit dupa ce am terminat de instalat Windows si toate programele de care am avut nevoie (nici macar jumatate umplut) si dupa un reboot nu a mai fost recunoscut de PC a trebuit sa trec inapoi pe hard disk pana vine din garantie Altele: Mereu faceti backup,0
2919,Pro: pret ok Contra: se incalzeste la 60-65 de grade desi sta intr o carcasa bine ventilata,0
2983,Pro: nu am Contra: rele,0
2993,Contra: Bratul s-a indoit dupa cateva zile de la montarea monitorul pe el ( HP EliteDisplay E231 ),0
3072,Pro: Nimic Contra: Bani aruncați pe un produs care nu face absolut nimic Nu înlătură nici pete de insecte de rășină nici nu poate fii vorba Altele: Sonax are produse bune dar regret că am dat banii pe o prostie ca asta!,0
3135,Pro: nu am nimic de zis pro am o camera veche de 6 ani care functioneaza mai bine decat asta Contra: foarte intarziata imaginea sistemul de prindere este inutil nu se merita pentru pretul pe care il are degeaba e plug and play daca nu functioneaza corespunzator Altele: regret achizitia si nu o recomand nimanui,0
3151,Pro: Isi face treaba bine Contra: Dupa o luna jumatate m-a lasat Altele: La ce te poti astepta la un cablu la 40 de lei cand restul sunt duble ca pret sau mai mult,0
3155,Pro: Este ok destul de robust Contra: Nu suporta rezolutii mai mari decat 1920x1080 testat pe un monitor LG Ultrawide si un TV 4k Altele: Eram interesat sa il folosesc pentru monitorul LG Ultrawide,0
3174,Contra: Nu merge pe 144 hz Mie cel mult imi merge la 60 hz Altele: Testat cu monitor BenQ de gaming cu DVI-D si placa video Nvidia RTX 2070 cu Displayport,0
3175,Contra: Nu suporta 144Hz,0
3202,Pro: arata bine se instaleaza usor Contra: Imi da eroare dupa 10 min de funtioneaza se face ecranul albastru in alt calculator nici nu il vede I-as fi facut retur dar eu am aruncat tot ca desteptul ca am avut incredere,0
3215,Contra: Se tot intrerupe sper ca nu e din cauza distribuitorului meu de internet,0
3216,Pro: Foarte mic Contra: Nu merge aproape deloc printr-un perete de beton Am internet de 2 mb/sec si el merge doar cu 35-40 kb/sec,0
3228,Contra: L-am primit cadou la un produs dupa 2 saptamani de utilizare s-a defectat pur si simplu Numai il recunoaste windows-ul Am incercat la un laptop si la alt pc si tot degeaba Ori mouse-ul este defect ori chestia micuta ce emite semnalul,0
3249,Pro: Raceste bine Silentios conectat la 7V sau 5V la 12V raceste si mai bine dar si zgomotul e pe masura Contra: Cabluri foarte subtiri si prost gandite Altele: Al meu a venit cu ventul stricat si de la garantie a venit tot asa cum l-am dus Pana la urma mi-am bagat eu nasul si am constat ca problema era de la cabluri acum merge,0
3251,Pro: Montat usor merge pe 8600Gt Contra: Dupa ce lam montat pe placa video am pus placa video in slotul placi de baza desigur am cuplat firele totul se potrivea perfect surpriza a aparut in momentul in care am aprins pc-ul coolerul nu functiona,0
3314,Pro: usor de instalat Contra: Cea mai mare mizerie de pompa Zici ca torni apa cu furtunul in curte la cum se aude Nu s-a auzit in prima zi Dar a doua zi zici ca torni sifon in pahar La cate piese are nici nu-mi vine sa ii dau retur Numai ca sa imi zica ca nu sunt toate piesele Altele: Nu cumparati O sa revin si cu video si audio ca sa se vada,0
3353,Pro: Ieftin Se poate regla intensitatea luminii Usor de instalat Contra: Telecomanda functioneaza doar daca am carcasa deschisa si sa fie la 2-10 cm apropiere de antena Culorile nu corespund telecomenzii galben e verde verde e albastru etc Efectele de pe telecomanda sunt modeste,0
3380,Pro: nimic Contra: corupe fisierele de pe card astfel incat esti nevoit ca de fiecare data sa formatezi cardul in camera foto Am pierdut filmari pe care nu am mai putut sa le recuperez 10 lei dai de 10 lei face Altele: Diferenta intre un cititor Gembird si Lexar Pro este enorma este precum caruta si racheta,0
3395,Pro: Nimic bun! Contra: Am returnat 2 (doua) ambele fiind defecte Nu functioneaza pe smartphone cu android indiferent de fabricantul telefonului,0
3398,Pro: Preț foarte accesibil Contra: De la o imprimantă fără posibilitate de conectare la WiFi mă așteptam măcar să aibă un cablu USB inclus în pachet,0
3451,Pro: nu am Contra: Cardurile intra f greu in cititor iar card de 64 gb nu l vede,0
3560,Pro: A fost ieftin Contra: Primul s-a stricat dupa vreo 3-4 luni Al doilea fix dupa ce a expirat garantia a inceput sa caraie cum descar ceva de pe net sau isi face un joc update pe steam carie platanu in draci Probabil o se duca si asta Altele: Am un samsung F3 merge brici de vreo 6 ani nu carie ca asta Pacat ca nu se mai fabrica hardurile F3 silentioase si mult mai fiabile ca WD,0
3582,Contra: Dupa un an am 27 de sectoare moarte care sunt in crestere + ca nu isi face atat de bine treaba Altele: Nu recomand,0
